-0.29183367	0.13987997	-0.031795915	-0.2503203	0.16599388	-0.011969002	-0.116719	0.39352542	0.43689984	-0.1328199	0.23401015	-0.13913289	0.22835556	0.18774492	0.20408335	-0.45901954	0.45907715	0.12590851	-0.24034533	0.11541449	0.27100968	-0.08048947	-0.33824143	-0.2927153	0.041212365	-0.5011257	-0.08467694	-0.04331249	0.06836309	-0.19704169
-0.082462326	-0.11678674	-0.065888725	-0.17671344	0.07343359	-0.11139179	-0.090510204	-0.056728054	0.060173977	-0.2254522	0.10696759	0.026008511	-0.046727367	0.1884897	-0.0011254204	-0.12101515	0.31222188	0.0672269	-0.00625453	0.03587653	0.17376953	-0.082827345	-0.047669698	-0.14110713	0.03266661	-0.35127038	-0.008239064	-0.025236502	0.162836	-0.14160496
-0.17657143	0.20275311	0.16681513	-0.19413991	0.20491767	-0.26623133	-0.22015345	0.18051934	0.14913015	-0.30103785	0.16602491	-0.32079002	0.10944631	0.18115342	0.22705072	-0.17047875	0.20432086	0.2239243	-0.22717604	0.03522612	0.10144522	-0.16346975	-0.058616225	-0.1589808	-0.08079905	-0.2805981	-0.1929965	-0.20474823	0.03292074	-0.070472054
-0.30691397	-0.019270416	0.22527158	-0.3806076	0.33191893	-0.360309	-0.24231751	-0.055836502	0.14639264	-0.23404108	0.0029338363	-0.2575953	-0.00024312605	0.43684605	0.14418228	-0.21286471	0.3428197	0.05608843	-0.20812121	-0.10664422	0.073502034	-0.2635937	-0.14982083	-0.3269407	-0.018086495	-0.33803764	-0.41316187	-0.45144418	0.14693171	-0.1813055
-0.19534898	0.13246281	0.104951456	-0.18564832	0.27678865	-0.30838165	-0.3937664	0.14764072	0.16786881	-0.24795777	0.29939654	-0.19203693	-0.06017613	0.29661205	0.2342814	-0.28047752	-0.004433278	0.12763871	-0.1556244	0.019263787	0.1168234	-0.30464455	-0.29537278	-0.40084526	-0.16746213	-0.5592052	-0.36714825	-0.27775696	0.26804593	-0.1670221
-0.06498423	0.07795861	0.22570717	-0.050185133	0.07680801	-0.016974004	-0.05965034	0.0069345324	0.03959816	-0.21529177	-0.005775177	-0.048539605	-0.018978138	0.20575637	0.05107419	-0.010686648	0.112514734	-0.027903996	-0.06601064	-0.10772824	0.028438028	-0.059687387	-0.13206373	-0.011913698	-0.023219211	0.019595597	-0.15579657	-0.07142552	-0.15305085	0.02946696
-0.066569835	0.0011899949	-0.17243113	-0.11503644	0.060081176	-0.0801089	-0.054101665	-0.011223236	-0.021073304	-0.093885854	-0.009876977	-0.048364542	-0.03344405	0.15392272	0.012992295	0.17955124	-0.2520141	0.1247253	-0.0792823	0.015997125	0.086177945	-0.025520585	0.013930628	-0.018910004	0.007761912	0.1772878	-0.065592535	-0.13730344	0.17489742	-0.07142647
-0.2813937	0.12528078	0.24544023	-0.29237768	0.40616545	-0.4369005	-0.33303547	-0.20538707	0.057947293	-0.0899373	0.16713971	-0.29222158	-0.09255892	0.4212124	0.14065742	-0.12941916	0.59310794	0.33678794	-0.0902175	0.24358386	0.24139495	-0.5127909	-0.06712806	-0.19887105	-0.33595765	-0.7033052	-0.32160458	-0.17589493	0.14014414	-0.3150846
-0.11556688	0.061107974	-0.053247634	-0.10812788	0.116591044	-0.12428209	-0.13751552	0.056106623	0.1284751	-0.066281766	0.14065282	-0.033425845	0.062405244	0.10366499	0.10390878	-0.087901905	0.20104444	0.094460994	-0.060505226	0.11894107	0.110042	-0.15572797	-0.106405795	-0.16951486	-0.09097086	-0.30661386	-0.08322732	-0.016074732	0.19037022	-0.11245602
-0.007088378	0.028998995	-0.07483462	0.00186842	0.02046619	-0.010575716	-0.036128353	-0.010734179	0.036178283	0.051394776	0.027065339	0.06283184	0.029146828	0.043516178	0.038043674	0.07702262	0.0045411857	0.034240548	0.01867444	0.04310292	0.0431273	-0.023827776	-0.028086154	-0.03501456	-0.009427497	-0.019934982	-0.030508615	0.022706065	0.040782254	-0.008022194
-0.12327681	0.05490346	0.032502368	-0.08051439	0.1011812	-0.15822652	-0.14317316	0.12093527	0.06209361	0.0107219685	0.131702	-0.16706663	0.1296708	0.18170133	0.09041385	-0.17516497	0.028603844	0.028388698	-0.13821033	0.008790619	-0.029361697	0.002440422	-0.25315017	-0.16498284	-0.07188438	-0.07933744	-0.15424123	-0.110640556	-0.009898473	-0.024437208
-0.10678088	-0.11777031	0.016519038	-0.07025569	0.06337002	-0.09224888	-0.13330635	-0.038009748	-0.022528334	-0.25363186	0.02038423	-0.16094267	-0.008624483	0.13401133	0.09657192	0.23026392	0.29361355	0.038842574	-0.07146743	0.022281641	0.006801605	-0.049498674	-0.15978092	-0.1378577	-0.0143724745	-0.4077954	-0.12408528	-0.13922673	-0.033984885	-0.015832553
-0.13830796	-0.018938068	0.29050115	-0.053620137	0.08097776	-0.10243447	-0.24035166	0.13925667	0.22148353	-0.3046792	0.23589659	-0.046763115	0.109693706	0.3093211	0.096849464	-0.115009084	0.1630337	0.059300587	0.027746603	0.11158037	0.15103027	-0.15126108	-0.25086808	-0.25025865	-0.076116115	-0.44926387	-0.15762569	-0.20338796	0.3519413	-0.040914502
-0.23166364	-0.052951194	0.21366182	-0.2260454	0.12995435	-0.11240432	-0.19242373	0.1267065	0.18545686	-0.16210032	0.12112694	-0.26962367	0.004252549	0.20249943	0.13431123	-0.026714273	0.49273568	0.025925232	-0.26815048	-0.2515915	0.12608984	0.0040559615	-0.017249698	-0.18576808	0.030912202	-0.43119815	-0.16724034	-0.13367875	-0.08047603	-0.11255138
-0.12906761	0.1566056	0.1273841	-0.12962817	0.13931875	-0.15137403	-0.1224166	0.16683048	0.104000375	-0.069384225	0.13054499	-0.08415991	0.15768467	0.23010936	0.14442334	-0.11910355	-0.057240345	0.1615436	-0.06868207	0.14385816	0.112442814	-0.13283822	-0.11249636	-0.101531796	-0.0767768	-0.20389989	-0.13720626	-0.21688297	0.26764593	-0.072674856
-0.18278307	0.1926802	0.06340901	-0.14790134	0.19458714	-0.46322986	-0.31621253	0.4412229	-0.080706775	0.40087414	0.3420884	-0.5230239	0.14117296	0.22277291	0.3898771	-0.17031606	0.29210714	0.30182126	-0.2988296	0.24276145	-0.08921161	-0.24278261	-0.2418201	-0.4004864	-0.12970935	-0.54180795	-0.16102907	-0.34090587	0.2839963	0.06479229
-0.24343227	0.19874853	0.4216601	-0.23151454	0.34360096	-0.29890925	-0.3547975	0.16966231	0.15956122	-0.3877054	0.15894696	-0.35546404	-0.09138376	0.45931646	0.29570377	-0.28241572	-0.008311104	0.14380369	-0.23964149	-0.0015797964	0.27353242	-0.319706	-0.37144402	-0.39022475	-0.086694114	-0.32839778	-0.47531936	-0.3995574	0.55252475	-0.30614644
-0.1594848	0.11403922	0.18086594	-0.19841209	0.17810963	-0.17193928	-0.16055968	0.102080375	0.17519097	-0.031534042	0.10811737	-0.18989234	0.004697863	0.25194535	0.09083242	-0.28753418	0.41538638	0.18178563	-0.15578052	-0.09099065	0.10951461	-0.122312635	0.022118669	-0.11317441	-0.004550876	-0.32330915	-0.11220703	0.010921862	-0.17128612	-0.123473436
-0.14361426	-0.05418832	-0.013733577	-0.13776541	0.08603711	-0.1826793	-0.18436295	0.026444599	0.07975362	-0.21184126	0.17817445	-0.1402209	0.06312399	0.06381491	0.08678315	-0.058218446	0.2479229	0.02497979	-0.09892588	0.0027492347	0.12244247	-0.11855891	0.019953163	-0.17841357	-0.058032162	-0.49911538	-0.1244643	-0.08411547	-0.15511648	0.008241891
-0.20180376	0.08094476	0.0776317	-0.1713782	0.16159976	-0.2567996	-0.19488986	0.038647793	0.1469719	-0.18808796	0.201783	-0.19145103	0.13219498	0.07654106	0.13716124	-0.31557786	0.3734211	0.07579717	-0.17209616	0.11799568	0.15128002	-0.20050025	-0.03874733	-0.18448815	-0.12892205	-0.5657472	-0.16031769	-0.011244207	-0.13088945	-0.04925357
-0.19889005	0.18381293	-0.17140965	-0.27719626	0.29428253	-0.30534905	-0.29918668	0.055974796	0.09937808	-0.31065097	0.27877548	-0.12532303	-0.2617124	0.25220138	0.22842641	-0.2640861	0.5013983	0.33940488	-0.21657802	0.1553655	0.2510589	-0.39100558	-0.17518833	-0.32899997	-0.14824267	-0.63161916	-0.19962421	0.19740094	0.027959554	-0.44366494
-0.07256299	0.058886774	-0.13556482	-0.041584156	0.036968734	-0.04134781	-0.09485592	0.13177247	0.100992784	-0.029044744	0.12774305	-0.0648794	0.13170682	-0.03806178	0.07650572	-0.05521238	0.06300847	0.02252065	-0.052560396	0.07841221	0.04858871	-0.07955768	-0.009814517	-0.11429559	-0.06077156	-0.3983705	-0.026605992	0.044250585	-0.06978378	-0.07435861
-0.1460016	0.020138724	0.08844863	-0.11781374	0.09765566	-0.13904639	-0.013681127	0.10426823	-0.00033098343	0.05291181	-0.12099673	-0.11913737	0.22881116	0.29034734	0.10167714	-0.17624876	0.57696897	0.0036560167	-0.18423508	0.07496757	-0.090663575	0.08099177	-0.3365695	-0.16634755	-0.06229769	-0.4835237	-0.120039314	0.08862435	0.13451448	-0.14079593
-0.0059782173	0.022538621	0.017636813	-0.0056483163	-0.0009358234	-0.016954323	0.018499464	0.03313025	-0.025730377	-0.017049812	-0.026656426	-0.036320735	0.041013733	0.014584025	0.0050021545	-0.08846254	-0.0855427	0.016887818	-0.021403112	-0.011752353	-0.023309225	0.03733173	-0.009911054	0.026154831	0.006395515	0.0065967	-0.0006681208	0.0031208363	-0.053891424	0.029934945
-0.04427473	0.18147495	-0.092411056	-0.03728342	0.09379986	-0.034182344	-0.08268226	0.08619732	0.047227945	-0.03825563	0.0015681896	-0.055087615	0.06350737	0.09872259	0.12327711	0.120239735	-0.2522538	0.117756665	-0.05599223	-0.041620046	-0.049947895	-0.020447105	-0.05356832	-0.024553824	-0.07621508	0.07498939	-0.13090129	-0.050708953	0.022334917	-0.049552318
-0.2891519	0.06256162	-0.08635074	-0.20282908	0.21329592	-0.27909073	-0.3234282	0.13960962	0.17552719	0.110446915	0.2805954	-0.23438695	0.101707034	0.11383991	0.22531365	-0.44818512	0.55506724	0.19808446	-0.2236418	0.24922936	0.07403932	-0.19304255	-0.08699432	-0.30002552	-0.26221514	-0.5910497	-0.22627464	-0.1202645	0.022896709	-0.1592101
-0.34073818	0.2092654	0.14194259	-0.37720728	0.27915534	-0.38300088	-0.24115023	0.07688977	0.25867423	0.0464779	0.20670548	-0.29632345	0.020697853	0.32338655	0.12683468	-0.38667154	0.6500625	0.3414636	-0.42971712	0.11010283	0.11235153	-0.113992475	0.109191425	-0.10007842	-0.26474628	-0.5032517	-0.21687503	-0.070668064	-0.13055961	-0.16169338
-0.20014995	0.12007309	-0.1969122	-0.22204024	0.14222921	-0.031714663	-0.062765315	0.17638944	0.19163543	-0.17733122	0.12414078	-0.18374495	-0.00408987	-0.0020609498	0.11131329	-0.25811988	0.607024	0.1118101	-0.24631175	0.018838732	0.18557864	-0.065372884	-0.07922017	-0.1594328	-0.033424765	-0.5402038	-0.0029870276	0.19933623	0.07534476	-0.267154
-0.25738767	0.12360592	-0.14242323	-0.20712186	0.22500579	-0.3713315	-0.30289528	0.21788527	0.048809145	-0.12314402	0.288158	-0.33092698	-0.038566235	0.08139719	0.29310805	-0.5280222	0.035054974	0.22713521	-0.15302101	0.42130998	0.36762375	-0.5848392	-0.25513363	-0.4377286	-0.09721415	-0.54053503	-0.16822197	-0.15218283	0.29821715	-0.23320991
-0.09115097	-0.0050571444	-0.057015244	-0.07524448	0.047881424	-0.10134533	-0.079078004	0.05975714	0.08562826	0.0077275163	0.14537379	-0.088351876	0.08487216	-0.009952099	0.07667495	0.047140297	-0.026007112	-0.019090613	-0.089405105	0.075312145	0.10798833	-0.10021459	-0.0487018	-0.1414892	-0.03630602	-0.17465827	-0.069870114	-0.03185218	0.047068413	-0.025899062
-0.107267365	-0.025692573	-0.031271502	-0.073496245	0.057897106	-0.033740345	-0.04877528	0.063030064	0.10712228	-0.08184227	0.10536994	-0.04205713	0.03092321	0.06338217	0.039885636	-0.13787019	0.31691012	0.0714506	-0.060092397	0.033085298	0.03958509	0.029324543	-0.16114135	-0.08671413	-0.0125999935	-0.46458805	-0.020909838	-0.0659895	-0.018891828	-0.03290916
-0.18443684	0.111919574	-0.06495178	-0.19637744	0.16189851	-0.120158456	-0.15929134	0.08855472	0.17122875	-0.22649005	0.10724533	-0.0543936	0.017650452	0.25481862	0.073203646	-0.0125761	0.15313727	0.11995955	-0.119128466	0.02169019	0.1589741	-0.12197899	-0.08965335	-0.13532598	-0.066891395	-0.382591	-0.1328766	-0.075694695	-0.03478974	-0.11999803
-0.20224929	0.13268705	0.037454057	-0.27129	0.25068724	-0.19780715	-0.17439818	0.11764705	0.12304624	-0.08474185	0.16088982	-0.10591543	-0.05316994	0.1646648	0.14869219	-0.39606503	0.43368268	0.22316785	-0.12804304	0.07088636	0.21138519	-0.39832214	0.051796846	-0.22742517	-0.059405345	-0.583565	-0.09612144	0.062436912	0.054003958	-0.2757165
-0.22433268	0.03534222	0.09224419	-0.19676994	0.24528497	-0.13784109	-0.20977648	0.08616313	0.1570685	0.047876306	0.06043458	-0.24231166	-0.06975644	0.21429391	0.1441918	-0.15015559	0.37458825	0.20468633	-0.17237669	0.0130916685	-0.058396533	-0.2035762	-0.08075749	-0.21396142	-0.107393585	-0.36628428	-0.22804718	-0.31243178	0.05943581	-0.20196083
-0.32717827	0.21412471	0.10575731	-0.35653454	0.32052258	-0.4095843	-0.24264538	0.074254155	0.12119151	-0.21707314	0.15464798	-0.23454389	0.006478565	0.41711205	0.18819547	-0.5261928	0.12942125	0.12959097	-0.1941503	0.15270758	0.2718591	-0.33797035	-0.28300083	-0.34485605	0.02759361	-0.51246685	-0.289966	-0.1885187	0.33524725	-0.03548416
-0.13596885	0.010622202	-0.056513555	-0.103001036	0.04970561	-0.06677997	-0.027757773	0.2346903	0.09001225	-0.16435595	0.07411178	-0.16347037	0.24877532	0.114747435	0.07732219	-0.091155626	0.23986892	0.09650637	-0.080619775	0.20467566	0.016042277	-0.052794512	-0.20606539	-0.1531056	-0.011583735	-0.42465794	0.04739876	-0.12226638	0.36154294	-0.1633805
-0.1654679	0.1718419	-0.034332603	-0.17337307	0.16925773	-0.24946013	-0.20759638	0.21157649	0.18017943	-0.14772826	0.16751105	-0.14446354	0.14383717	0.15933736	0.19494927	-0.2621613	-0.15241797	0.051159654	-0.23116693	0.07066289	0.11099346	-0.24545598	-0.16689242	-0.2553976	-0.08445708	-0.44892028	-0.20981881	-0.3207981	0.58678156	-0.15588827
-0.16234286	0.17152546	0.061136406	-0.081930146	0.10656967	-0.22233814	-0.2921457	0.14741257	0.14295112	-0.07051633	0.16967441	-0.14051037	0.08551069	0.022229122	0.17933615	-0.3022554	0.62685114	0.08897096	-0.18553133	0.13611735	0.046574302	-0.025465017	0.028729036	-0.15103617	-0.22832216	-0.5468396	-0.16374926	0.05688659	-0.25254384	-0.035599407
-0.13438413	0.03111421	-0.08317435	-0.1044231	0.08712182	-0.05959176	-0.10666543	0.11940953	0.09870754	-0.09085646	0.09471976	-0.11116374	-0.0072972747	0.030574672	0.119489394	-0.08056174	-0.007578314	0.034951653	-0.12904449	0.06717738	0.10276122	-0.11160589	-0.14319055	-0.1481459	-0.066551924	-0.32118556	-0.11560203	-0.14192674	0.27199203	-0.0717188
-0.019589737	0.07336271	0.13585295	0.05073617	-0.013940404	-0.01879293	-0.044495706	0.0732345	-0.0063012596	-0.19945557	-0.04424267	-0.047285322	0.20184785	0.14462702	0.053161375	-0.06819276	0.19600774	-0.03577487	0.026998874	0.07345942	0.02164989	-0.013856321	-0.17693627	-0.020539638	0.00041114897	-0.26350725	-0.01977006	0.10749089	-0.15345262	0.09721869
-0.13106406	0.018056365	0.1104448	-0.09260304	0.11745986	-0.114028364	-0.27322707	0.13735321	0.1445245	-0.058425352	0.19856524	-0.22985357	-0.10760017	0.035043813	0.2283867	-0.29366064	0.45394143	0.22348545	-0.1745758	0.034815334	0.09992068	-0.0032580826	-0.056635763	-0.17300247	-0.111716226	-0.61501884	-0.1988113	-0.039567936	-0.20904632	-0.085041136
-0.0976584	0.05519603	0.18380874	-0.10787996	0.121374615	-0.16641805	-0.20365489	0.024406277	0.16637038	-0.13464797	0.12791213	-0.105100326	-0.0006140239	0.0472081	0.13586628	-0.35033092	0.68018526	0.1396525	-0.13186297	0.003428755	0.10334996	0.007327233	-0.00848814	-0.17355	-0.06290551	-0.7025252	-0.14503767	0.21055141	-0.15894894	-0.087958135
-0.1912473	-0.0023684008	0.24490164	-0.12748623	0.13675615	-0.18633024	-0.40724677	0.08913122	0.2560341	0.02444337	0.24125019	-0.25137514	-0.020925228	0.20536238	0.1396998	-0.528145	0.84866583	0.23640065	-0.1919422	-0.0017607112	0.1197771	0.09663028	-0.042390194	-0.2017389	-0.20993496	-0.5612251	-0.26797795	0.14792049	-0.34415886	-0.08957617
-0.015656175	0.015318122	-0.050887242	-0.058891576	0.021745456	-0.020732109	0.011026332	0.008956377	0.012905536	-0.02592447	0.025725799	-0.02804679	-0.012295669	0.047471404	-0.0035217651	0.14083087	0.00806032	0.024610406	-0.04677083	0.007100564	0.043962255	-0.03989981	0.03796578	0.0063615227	0.0042693745	-0.08363282	0.014511504	-0.07104388	0.013106046	-0.060646832
-0.102238595	-0.036322884	-0.4346432	-0.093196966	0.029674761	-0.114036396	-0.20942901	0.19491467	6.509744e-05	-0.16513067	0.12279179	-0.14789112	0.18357147	-0.060567353	0.08204574	-0.23537548	-0.16461422	0.104460575	0.026820581	0.2768687	0.08164457	-0.058979433	0.029016426	-0.2057191	-0.104171395	-0.2034068	0.0019680804	0.029057259	0.20575963	-0.17487426
-0.08466743	0.05638725	-0.15852784	-0.06875388	0.07537589	-0.16042095	-0.13569713	0.09390863	0.029877996	0.03029554	0.061010074	-0.19617903	0.13650456	0.14070408	0.10108656	0.03516056	-0.33743975	0.10815691	-0.14129536	0.1177607	0.08358693	-0.014286778	-0.11387969	-0.11142207	-0.10217391	0.14595999	-0.12802857	-0.1611359	0.34926072	-0.10929354
-0.03653479	0.07127588	-0.10932214	-0.02448477	0.027838595	-0.059875593	-0.040476497	0.104591124	0.030170338	0.04083015	0.07527045	-0.085201636	0.08358646	0.0062001324	0.06319869	0.000729952	-0.077603176	0.10462944	-0.06817822	0.11118907	0.02328078	-0.0037099542	-0.025009144	-0.047202945	-0.05705009	-0.020758737	-0.011083563	-0.03078041	0.07653153	-0.05631391
